0.290139	0	806	1300	1001	-70.279776	110.272230	3656.765637	11.617902	3.217247	-3.217247	-106.687952	153.468104	-0.026117	0.022825	-0.575353	0.015971	0.817431
0.300119	0	1300	1300	338	-70.263414	110.255868	3656.223034	-9.579650	3.460111	-3.460111	-114.741634	-143.915575	-0.272579	0.023323	-0.575253	0.015429	0.817498
0.310123	0	832	1300	975	-70.196060	110.188514	3653.989489	-44.563755	3.224914	-3.224914	-106.942214	139.495843	-0.064621	0.022698	-0.574762	0.015718	0.817855
0.320154	0	1287	1300	520	-70.280922	110.273376	3656.803617	50.876110	3.344476	-3.344476	-110.907030	-64.725145	-0.152203	0.023099	-0.575369	0.015711	0.817417
0.330110	0	1144	1300	663	-70.285181	110.277635	3656.944876	7.419132	3.332749	-3.332749	-110.518152	1.732926	-0.141414	0.023069	-0.575399	0.015730	0.817396
0.340118	0	1157	1300	650	-70.286779	110.279233	3656.997863	1.710145	3.346140	-3.346140	-110.962205	-8.526089	-0.152276	0.023110	-0.575410	0.015720	0.817387
0.350108	0	1014	1300	793	-70.232797	110.225251	3655.207758	-34.907519	3.260548	-3.260548	-108.123860	54.819388	-0.077172	0.022884	-0.575022	0.015815	0.817665
0.360112	0	1222	1300	585	-70.285026	110.277480	3656.939716	30.708774	3.321154	-3.321154	-110.133645	-34.334186	-0.125673	0.023065	-0.575396	0.015784	0.817397
0.370132	0	1183	1300	624	-70.291273	110.283728	3657.146900	6.833742	3.346102	-3.346102	-110.960945	-19.275995	-0.156497	0.023088	-0.575443	0.015691	0.817365
0.380217	0	1300	1300	494	-70.262491	110.254945	3656.192441	-17.918468	3.461091	-3.461091	-114.774136	-75.788504	-0.271791	0.023334	-0.575246	0.015439	0.817502
0.390105	0	793	1300	1014	-70.191907	110.184361	3653.851779	-47.922178	3.209137	-3.209137	-106.419025	158.225487	-0.045811	0.022681	-0.574731	0.015772	0.817876
0.400135	0	1300	1300	351	-70.258079	110.250533	3656.046127	38.480512	3.445364	-3.445364	-114.252581	-138.535856	-0.251293	0.023325	-0.575212	0.015505	0.817524
0.410216	0	1196	1300	611	-70.259512	110.251966	3656.093656	4.395971	3.454076	-3.454076	-114.541511	-18.114954	-0.260710	0.023340	-0.575223	0.015482	0.817517
0.420115	0	1131	1300	676	-70.262268	110.254722	3656.185040	2.208244	3.438234	-3.438234	-114.016160	8.713983	-0.241030	0.023325	-0.575241	0.015544	0.817504
0.430104	0	1066	1300	741	-70.294806	110.287260	3657.264048	21.337597	3.385135	-3.385135	-112.255339	35.285649	-0.195701	0.023169	-0.575471	0.015608	0.817345
0.440108	0	1118	1300	689	-70.293062	110.285516	3657.206198	0.807398	3.371320	-3.371320	-111.797204	12.168764	-0.176011	0.023169	-0.575457	0.015679	0.817354
0.450103	0	1131	1300	676	-70.292308	110.284762	3657.181213	-0.415727	3.366825	-3.366825	-111.648160	4.024782	-0.173512	0.023150	-0.575451	0.015674	0.817358
0.460202	0	1300	1300	507	-70.268453	110.260907	3656.390153	-15.379928	3.473457	-3.473457	-115.184189	-68.218024	-0.281153	0.023374	-0.575289	0.015436	0.817471
0.470113	0	1014	1300	793	-70.292408	110.284862	3657.184512	14.262326	3.369077	-3.369077	-111.722814	62.037245	-0.171863	0.023174	-0.575451	0.015697	0.817357
0.480127	0	923	1300	884	-70.281215	110.273669	3656.813358	-5.959081	3.226508	-3.226508	-106.995045	98.034472	-0.029283	0.022875	-0.575363	0.015995	0.817422
0.490227	0	1300	1300	507	-70.291839	110.284293	3657.165654	6.295242	3.348683	-3.348683	-111.046543	-69.739070	-0.153055	0.023123	-0.575446	0.015728	0.817361
0.500215	0	1196	1300	611	-70.297959	110.290413	3657.368589	4.548567	3.374350	-3.374350	-111.897688	-23.021413	-0.178596	0.023177	-0.575492	0.015676	0.817329
0.510115	0	923	1300	884	-70.286162	110.278616	3656.977396	-7.308327	3.221782	-3.221782	-106.838328	97.804815	-0.010261	0.022936	-0.575395	0.016108	0.817395
0.520109	0	1300	1300	481	-70.297023	110.289477	3657.337572	6.387506	3.367131	-3.367131	-111.658307	-85.479274	-0.176384	0.023137	-0.575486	0.015656	0.817335
0.530227	0	1300	1300	494	-70.265949	110.258404	3656.307123	-19.376699	3.472028	-3.472028	-115.136803	-75.037887	-0.276926	0.023385	-0.575270	0.015458	0.817483
0.540234	0	767	1300	1040	-70.280846	110.273300	3656.801121	7.900689	3.201308	-3.201308	-106.159392	168.753319	-0.005520	0.022814	-0.575359	0.016038	0.817425
0.550117	0	1300	1300	325	-70.258878	110.251332	3656.072618	-13.683664	3.454410	-3.454410	-114.552583	-150.509169	-0.259059	0.023350	-0.575218	0.015496	0.817520
0.560225	0	1183	1300	624	-70.261589	110.254043	3656.162512	0.510204	3.454486	-3.454486	-114.555085	-13.598109	-0.261888	0.023336	-0.575238	0.015476	0.817506
0.570228	0	806	1300	1001	-70.192086	110.184541	3653.857733	-45.044435	3.218724	-3.218724	-106.736920	151.719060	-0.058145	0.022687	-0.574734	0.015732	0.817875
0.580244	0	1196	1300	611	-70.200454	110.192908	3654.135201	1.333002	3.282943	-3.282943	-108.866503	-27.841484	-0.131525	0.022776	-0.574799	0.015533	0.817830
0.590210	0	1209	1300	598	-70.284483	110.276937	3656.921731	54.821269	3.326115	-3.326115	-110.298158	-30.642364	-0.132553	0.023066	-0.575393	0.015760	0.817400
0.600224	0	1001	1300	806	-70.192412	110.184867	3653.868545	-54.695578	3.225855	-3.225855	-106.973399	62.198652	-0.063340	0.022712	-0.574736	0.015731	0.817872
0.610193	0	1287	1300	520	-70.285438	110.277892	3656.953385	55.552637	3.338324	-3.338324	-110.703026	-67.522352	-0.151267	0.023059	-0.575402	0.015688	0.817395
0.620158	0	1157	1300	650	-70.285796	110.278250	3656.965243	5.299152	3.339268	-3.339268	-110.734332	-6.772597	-0.147403	0.023085	-0.575403	0.015720	0.817393
0.630222	0	1300	1300	507	-70.259107	110.251561	3656.080209	-16.740418	3.440466	-3.440466	-114.090165	-65.903805	-0.248826	0.023302	-0.575220	0.015499	0.817520
0.640257	0	845	1300	962	-70.193720	110.186174	3653.911896	-43.814997	3.223987	-3.223987	-106.911454	134.065090	-0.064459	0.022693	-0.574746	0.015714	0.817866
0.650212	0	1274	1300	533	-70.282470	110.274924	3656.854949	53.830769	3.338211	-3.338211	-110.699268	-62.191850	-0.145984	0.023085	-0.575380	0.015724	0.817409
0.660217	0	962	1300	845	-70.191686	110.184140	3653.844460	-53.995166	3.208914	-3.208914	-106.411605	78.217530	-0.044776	0.022684	-0.574729	0.015779	0.817877
0.670215	0	1170	1300	637	-70.196184	110.188638	3653.993620	-1.990040	3.244054	-3.244054	-107.576913	-15.696524	-0.080046	0.022758	-0.574764	0.015704	0.817852
0.680236	0	1196	1300	611	-70.202705	110.195159	3654.209865	4.043147	3.280909	-3.280909	-108.799079	-25.295681	-0.125106	0.022794	-0.574814	0.015569	0.817818
0.690216	0	1118	1300	689	-70.228932	110.221387	3655.079593	17.419270	3.265506	-3.265506	-108.288296	7.710103	-0.075887	0.022927	-0.574994	0.015848	0.817683
0.700230	0	1157	1300	650	-70.232636	110.225090	3655.202418	3.982105	3.274925	-3.274925	-108.600618	-5.404141	-0.085541	0.022945	-0.575021	0.015827	0.817664
0.710205	0	1066	1300	741	-70.198175	110.190629	3654.059639	-22.051583	3.227340	-3.227340	-107.022633	30.458122	-0.061785	0.022730	-0.574777	0.015751	0.817843
0.720248	0	1300	1300	468	-70.293110	110.285564	3657.207794	59.370669	3.366465	-3.366465	-111.636202	-87.174977	-0.169048	0.023169	-0.575456	0.015704	0.817353
0.730238	0	1040	1300	767	-70.235357	110.227811	3655.292640	-32.110233	3.280210	-3.280210	-108.775883	48.093382	-0.088469	0.022968	-0.575040	0.015833	0.817650
0.740254	0	1300	1300	416	-70.268741	110.261195	3656.399699	18.718123	3.460048	-3.460048	-114.739538	-112.169738	-0.266476	0.023352	-0.575289	0.015473	0.817470
0.750219	0	1053	1300	754	-70.295211	110.287665	3657.277485	18.939631	3.377864	-3.377864	-112.014198	43.273656	-0.182767	0.023182	-0.575472	0.015664	0.817343
0.760223	0	975	1300	832	-70.228664	110.221118	3655.070679	-41.448960	3.265539	-3.265539	-108.289372	76.798561	-0.076762	0.022923	-0.574992	0.015842	0.817685
0.770223	0	1300	1300	338	-70.265378	110.257833	3656.288188	20.057796	3.497968	-3.497968	-115.997027	-143.852322	-0.305379	0.023428	-0.575268	0.015385	0.817484
0.780230	0	858	1300	949	-70.232475	110.224929	3655.197075	-19.516532	3.281600	-3.281600	-108.821966	127.253018	-0.097172	0.022934	-0.575021	0.015778	0.817665
0.790230	0	1274	1300	533	-70.292599	110.285053	3657.190860	37.242891	3.389294	-3.389294	-112.393251	-58.319378	-0.192561	0.023214	-0.575454	0.015651	0.817355
0.800216	0	910	1300	897	-70.281438	110.273892	3656.820756	-3.861904	3.225115	-3.225115	-106.948880	101.370218	-0.031128	0.022856	-0.575365	0.015975	0.817421
0.810236	0	1287	1300	520	-70.293716	110.286170	3657.227900	7.602648	3.340421	-3.340421	-110.772552	-65.492333	-0.143646	0.023111	-0.575459	0.015754	0.817352
0.820215	0	1183	1300	624	-70.285334	110.277788	3656.949946	-4.757316	3.356281	-3.356281	-111.298494	-16.277291	-0.156518	0.023161	-0.575400	0.015740	0.817393
0.830224	0	1287	1300	520	-70.260049	110.252503	3656.111469	-16.827196	3.451073	-3.451073	-114.441914	-62.943027	-0.255585	0.023344	-0.575226	0.015504	0.817514
0.840224	0	1196	1300	611	-70.259100	110.251554	3656.079982	-2.145917	3.468938	-3.468938	-115.034326	-17.315236	-0.284043	0.023329	-0.575223	0.015390	0.817519
0.850220	0	832	1300	975	-70.227230	110.219684	3655.023140	-20.884411	3.250753	-3.250753	-107.799064	140.066415	-0.064663	0.022878	-0.574981	0.015854	0.817693
0.860342	0	1300	1300	442	-70.257176	110.249630	3656.016185	17.342348	3.426855	-3.426855	-113.638824	-100.433265	-0.229711	0.023301	-0.575204	0.015566	0.817530
0.870229	0	1053	1300	754	-70.289055	110.281509	3657.073332	22.495373	3.346110	-3.346110	-110.961209	43.718070	-0.155248	0.023094	-0.575427	0.015699	0.817376
0.880346	0	949	1300	858	-70.193688	110.186142	3653.910830	-59.213345	3.218027	-3.218027	-106.713804	86.176823	-0.051459	0.022716	-0.574744	0.015777	0.817866
0.890207	0	1274	1300	533	-70.284993	110.277447	3656.938637	54.558691	3.320779	-3.320779	-110.121210	-59.599671	-0.124781	0.023067	-0.575396	0.015788	0.817397
0.900342	0	1053	1300	754	-70.200048	110.192502	3654.121749	-49.556675	3.254910	-3.254910	-107.936897	36.874933	-0.103953	0.022715	-0.574794	0.015589	0.817834
0.910283	0	1300	1300	377	-70.258769	110.251223	3656.069011	33.782749	3.455734	-3.455734	-114.596468	-127.656091	-0.265430	0.023328	-0.575219	0.015457	0.817521
0.920336	0	806	1300	1001	-70.190578	110.183032	3653.807713	-40.983563	3.200038	-3.200038	-106.117271	153.587495	-0.034647	0.022672	-0.574721	0.015806	0.817883
0.930347	0	1300	1300	364	-70.256261	110.248715	3655.985838	38.859898	3.429717	-3.429717	-113.733714	-134.951597	-0.234419	0.023298	-0.575198	0.015547	0.817535
0.940330	0	1053	1300	754	-70.287541	110.279995	3657.023114	23.868468	3.345410	-3.345410	-110.937999	42.507764	-0.156300	0.023084	-0.575417	0.015688	0.817384
0.950323	0	949	1300	858	-70.191578	110.184032	3653.840876	-60.142829	3.222726	-3.222726	-106.869633	83.532896	-0.057630	0.022718	-0.574729	0.015756	0.817876
0.960341	0	1157	1300	650	-70.196366	110.188820	3653.999646	-2.356652	3.245486	-3.245486	-107.624386	-7.164420	-0.084392	0.022746	-0.574766	0.015680	0.817852
0.970335	0	1300	1300	507	-70.287535	110.279989	3657.022922	58.981559	3.358084	-3.358084	-111.358283	-73.761596	-0.156952	0.023171	-0.575415	0.015747	0.817382
0.980334	0	1300	1300	481	-70.265840	110.258294	3656.303496	-8.717550	3.467404	-3.467404	-114.983485	-77.655599	-0.277609	0.023349	-0.575270	0.015430	0.817485
0.990330	0	1118	1300	689	-70.262288	110.254742	3656.185711	-3.098611	3.431099	-3.431099	-113.779555	16.506548	-0.236524	0.023297	-0.575241	0.015540	0.817504
1.000341	0	1222	1300	585	-70.267671	110.260125	3656.364212	3.208250	3.481404	-3.481404	-115.447715	-31.113143	-0.290018	0.023386	-0.575284	0.015412	0.817474
1.010337	0	858	1300	949	-70.206273	110.198728	3654.328193	-39.566341	3.274148	-3.274148	-108.574853	131.717067	-0.111274	0.022814	-0.574838	0.015634	0.817800
1.020319	0	1066	1300	741	-70.197554	110.190008	3654.039043	-9.270603	3.244970	-3.244970	-107.607276	30.959829	-0.079799	0.022765	-0.574773	0.015711	0.817845
1.030329	0	1300	1300	468	-70.292637	110.285092	3657.192129	60.805871	3.383725	-3.383725	-112.208576	-87.150825	-0.186563	0.023205	-0.575454	0.015665	0.817355
1.040328	0	1118	1300	689	-70.291279	110.283733	3657.147083	4.646717	3.348123	-3.348123	-111.027957	15.182552	-0.147742	0.023146	-0.575441	0.015763	0.817363
1.050350	0	1157	1300	650	-70.294213	110.286667	3657.244377	2.321749	3.361674	-3.361674	-111.477323	-7.398773	-0.166634	0.023147	-0.575464	0.015697	0.817349
1.060317	0	1300	1300	468	-70.263015	110.255469	3656.209820	-20.094842	3.488516	-3.488516	-115.683567	-83.235905	-0.296625	0.023405	-0.575251	0.015400	0.817497
1.070290	0	1014	1300	793	-70.286568	110.279022	3656.990862	13.490808	3.379595	-3.379595	-112.071601	63.272324	-0.181930	0.023199	-0.575410	0.015676	0.817385
1.080330	0	1248	1300	559	-70.259913	110.252367	3656.106950	-16.012937	3.456941	-3.456941	-114.636507	-44.280557	-0.262692	0.023350	-0.575226	0.015483	0.817515
1.090354	0	832	1300	975	-70.279730	110.272184	3656.764087	11.379219	3.236669	-3.236669	-107.332017	138.616389	-0.038961	0.022899	-0.575353	0.015977	0.817429
1.100320	0	1105	1300	702	-70.278964	110.271418	3656.738712	0.539562	3.231575	-3.231575	-107.163073	15.956939	-0.036941	0.022873	-0.575347	0.015966	0.817433
1.110342	0	1235	1300	572	-70.202700	110.195154	3654.209677	-49.343896	3.301967	-3.301967	-109.497361	-44.141666	-0.149080	0.022824	-0.574816	0.015503	0.817817
1.120339	0	1014	1300	793	-70.277924	110.270378	3656.704201	44.342557	3.213975	-3.213975	-106.579445	53.103409	-0.018877	0.022838	-0.575339	0.016006	0.817439
1.130345	0	1287	1300	520	-70.288330	110.280784	3657.049299	10.778620	3.326862	-3.326862	-110.322937	-68.392920	-0.133275	0.023067	-0.575420	0.015759	0.817381
1.140321	0	1274	1300	533	-70.255396	110.247850	3655.957162	-20.437145	3.404198	-3.404198	-112.887469	-56.527157	-0.206934	0.023254	-0.575190	0.015615	0.817540
1.150347	0	1066	1300	741	-70.280798	110.273252	3656.799517	14.591937	3.338128	-3.338128	-110.696518	37.647717	-0.141240	0.023109	-0.575367	0.015757	0.817417
1.160360	0	936	1300	871	-70.195160	110.187614	3653.959667	-54.183513	3.205667	-3.205667	-106.303955	89.276750	-0.042611	0.022671	-0.574754	0.015778	0.817860
1.170305	0	1300	1300	507	-70.283993	110.276448	3656.905484	52.986963	3.326122	-3.326122	-110.298367	-70.404126	-0.126661	0.023096	-0.575388	0.015802	0.817402
1.180362	0	1196	1300	611	-70.289184	110.281638	3657.077593	8.142874	3.353549	-3.353549	-111.207880	-24.074214	-0.166813	0.023089	-0.575430	0.015654	0.817375
1.190335	0	949	1300	858	-70.193859	110.186313	3653.916522	-61.270339	3.214718	-3.214718	-106.604101	88.120820	-0.051753	0.022690	-0.574745	0.015758	0.817866
1.200290	0	1274	1300	533	-70.282127	110.274581	3656.843584	51.923176	3.317487	-3.317487	-110.012028	-58.921082	-0.119950	0.023068	-0.575375	0.015806	0.817412
1.210365	0	1183	1300	624	-70.284878	110.277332	3656.934830	6.461863	3.338001	-3.338001	-110.692317	-18.542850	-0.145312	0.023087	-0.575397	0.015728	0.817397
1.220350	0	975	1300	832	-70.270230	110.262685	3656.449088	-8.930414	3.221742	-3.221742	-106.837004	73.861080	-0.024988	0.022864	-0.575284	0.016000	0.817477
1.230449	0	1131	1300	676	-70.278513	110.270967	3656.723757	4.522547	3.224238	-3.224238	-106.919798	5.048982	-0.034604	0.022832	-0.575345	0.015946	0.817437
1.240318	0	1118	1300	689	-70.274433	110.266887	3656.588454	-2.263617	3.216761	-3.216761	-106.671833	5.375532	-0.017026	0.022868	-0.575313	0.016033	0.817456
1.250339	0	1300	1300	312	-70.263726	110.256180	3656.233399	-7.140361	3.458191	-3.458191	-114.677940	-155.888249	-0.266536	0.023339	-0.575254	0.015462	0.817496
1.260334	0	1170	1300	637	-70.263254	110.255708	3656.217751	-0.955768	3.450515	-3.450515	-114.423422	-9.195082	-0.253060	0.023352	-0.575249	0.015520	0.817498
1.270313	0	936	1300	871	-70.200815	110.193269	3654.147170	-40.684543	3.301831	-3.301831	-109.492860	95.835069	-0.146753	0.022835	-0.574802	0.015519	0.817827
1.280442	0	1209	1300	598	-70.284178	110.276632	3656.911599	49.815367	3.360652	-3.360652	-111.443439	-29.117865	-0.162900	0.023160	-0.575392	0.015717	0.817399
1.290311	0	1300	1300	494	-70.265526	110.257980	3656.293076	-7.666747	3.470850	-3.470850	-115.097732	-75.053132	-0.280145	0.023361	-0.575268	0.015429	0.817486
1.300349	0	806	1300	1001	-70.197097	110.189551	3654.023891	-44.948245	3.227802	-3.227802	-107.037968	150.382049	-0.065089	0.022716	-0.574769	0.015729	0.817849
1.310438	0	1300	1300	338	-70.265108	110.257562	3656.279223	39.727799	3.471507	-3.471507	-115.119518	-143.320215	-0.280705	0.023363	-0.575265	0.015428	0.817488
1.320366	0	1183	1300	624	-70.264796	110.257250	3656.268872	3.431513	3.471532	-3.471532	-115.120354	-13.131427	-0.281168	0.023361	-0.575263	0.015425	0.817490
1.330480	0	988	1300	819	-70.289434	110.281888	3657.085888	16.133252	3.357922	-3.357922	-111.352919	71.788617	-0.161525	0.023147	-0.575430	0.015714	0.817373
1.340455	0	1274	1300	533	-70.259761	110.252215	3656.101915	-17.829599	3.454439	-3.454439	-114.553533	-56.235608	-0.255394	0.023369	-0.575224	0.015522	0.817515
1.350437	0	910	1300	897	-70.202469	110.194923	3654.202040	-38.863834	3.287793	-3.287793	-109.027350	103.200512	-0.134195	0.022797	-0.574813	0.015538	0.817819
1.360444	0	1209	1300	598	-70.287208	110.279662	3657.012076	51.424857	3.348461	-3.348461	-111.039180	-29.969314	-0.158073	0.023097	-0.575414	0.015690	0.817385
1.370436	0	1300	1300	507	-70.264331	110.256785	3656.253461	-10.178041	3.447003	-3.447003	-114.306942	-66.721083	-0.252554	0.023329	-0.575257	0.015506	0.817493
1.380442	0	806	1300	1001	-70.192308	110.184762	3653.865084	-47.638340	3.206344	-3.206344	-106.326403	150.026800	-0.039568	0.022692	-0.574733	0.015803	0.817874
1.390461	0	1183	1300	624	-70.201120	110.193574	3654.157292	1.385179	3.262718	-3.262718	-108.195820	-22.904961	-0.110982	0.022735	-0.574802	0.015578	0.817828
1.400466	0	1235	1300	572	-70.286256	110.278710	3656.980499	55.349168	3.328710	-3.328710	-110.384211	-44.887323	-0.131407	0.023090	-0.575405	0.015781	0.817390
1.410457	0	1300	1300	468	-70.258213	110.250667	3656.050567	-13.177228	3.456105	-3.456105	-114.608774	-86.823782	-0.263025	0.023343	-0.575214	0.015476	0.817523
1.420397	0	806	1300	1001	-70.275338	110.267792	3656.618460	9.969766	3.215129	-3.215129	-106.617727	149.301130	-0.018169	0.022850	-0.575320	0.016016	0.817452
1.430436	0	1118	1300	689	-70.193607	110.186061	3653.908141	-51.948736	3.225869	-3.225869	-106.973854	6.580303	-0.059660	0.022730	-0.574744	0.015758	0.817866
1.440440	0	1144	1300	663	-70.192518	110.184972	3653.872042	-5.427080	3.232758	-3.232758	-107.202304	-3.870991	-0.072308	0.022716	-0.574737	0.015702	0.817872
1.450446	0	1183	1300	624	-70.196049	110.188503	3653.989135	1.797091	3.262851	-3.262851	-108.200236	-19.869988	-0.107081	0.022756	-0.574766	0.015605	0.817853
1.460449	0	1235	1300	572	-70.284233	110.276688	3656.913443	57.374620	3.323117	-3.323117	-110.198733	-40.904559	-0.128071	0.023067	-0.575391	0.015777	0.817401
1.470468	0	1170	1300	637	-70.288985	110.281439	3657.071007	8.284991	3.334374	-3.334374	-110.572032	-11.004798	-0.133803	0.023118	-0.575424	0.015793	0.817376
1.480436	0	975	1300	832	-70.193004	110.185458	3653.888155	-61.712792	3.221610	-3.221610	-106.832648	72.387549	-0.057943	0.022709	-0.574740	0.015749	0.817870
1.490466	0	1079	1300	728	-70.190543	110.182997	3653.806561	-7.187389	3.192671	-3.192671	-105.872995	25.291522	-0.025256	0.022666	-0.574720	0.015836	0.817883
1.500446	0	1300	1300	507	-70.280385	110.272839	3656.785825	57.753954	3.305864	-3.305864	-109.626612	-71.286321	-0.107116	0.023050	-0.575361	0.015839	0.817421
1.510446	0	1300	1300	468	-70.261836	110.254290	3656.170724	-6.786795	3.433795	-3.433795	-113.868958	-89.500659	-0.245386	0.023272	-0.575239	0.015490	0.817507
1.520432	0	1040	1300	767	-70.281754	110.274208	3656.831220	12.324206	3.347882	-3.347882	-111.019970	47.677191	-0.150609	0.023131	-0.575374	0.015740	0.817412
1.530470	0	949	1300	858	-70.275372	110.267826	3656.619582	-3.010832	3.224692	-3.224692	-106.934838	83.987640	-0.025533	0.022881	-0.575320	0.016012	0.817451
1.540441	0	1157	1300	650	-70.278566	110.271021	3656.725518	1.804147	3.253047	-3.253047	-107.875115	-10.793858	-0.057786	0.022921	-0.575346	0.015925	0.817434
1.550458	0	1092	1300	715	-70.279177	110.271631	3656.745767	0.559390	3.223978	-3.223978	-106.911172	17.854912	-0.033455	0.022836	-0.575349	0.015953	0.817433
1.560439	0	1300	1300	338	-70.259976	110.252430	3656.109026	-12.431230	3.451658	-3.451658	-114.461314	-146.381249	-0.258365	0.023334	-0.575226	0.015487	0.817515
