7432.485938	0	47879	55305	34121	26695	-3.054477		3.054477		87.962636		140.271019		-10.843217		10.843217		312.262242		152.501166
7432.495807	0	51147	56000	30853	26000	-3.306360		3.306360		95.216323		241.789576		-11.027699		11.027699		317.574933		177.089721
7432.505844	0	50995	56000	31005	26000	-3.545575		3.545575		102.105239		229.630526		-11.201945		11.201945		322.592852		167.263970
7432.515948	0	50565	56000	31435	26000	-3.763143		3.763143		108.370741		208.850075		-11.387999		11.387999		327.950833		178.599358
7432.525831	0	49552	56000	32448	26000	-3.940020		3.940020		113.464437		169.789866		-11.566197		11.566197		333.082565		171.057731
7432.535943	0	52633	56000	29367	26000	-4.215377		4.215377		121.394136		264.323279		-11.746103		11.746103		338.263495		172.697678
7432.545848	0	52507	55974	29493	26026	-4.478217		4.478217		128.963402		252.308883		-11.892955		11.892955		342.492519		140.967444
7432.555921	0	49072	56000	32928	26000	-4.617351		4.617351		132.970160		133.558586		-12.059023		12.059023		347.274920		159.413368
7432.565869	0	52345	56000	29655	26000	-4.862534		4.862534		140.030920		235.358663		-12.225464		12.225464		352.068090		159.772336
7432.575946	0	52872	56000	29128	26000	-5.118076		5.118076		147.390017		245.303251		-12.420504		12.420504		357.684848		187.225267
7432.585992	0	52780	56000	29220	26000	-5.362767		5.362767		154.436603		234.886184		-12.589226		12.589226		362.543689		161.961392
7432.595940	0	51714	56000	30286	26000	-5.564101		5.564101		160.234603		193.266682		-12.746678		12.746678		367.077984		151.143149
7432.605944	0	54021	56000	27979	26000	-5.837041		5.837041		168.094708		262.003504		-12.923918		12.923918		372.182129		170.138180
7432.615882	0	53511	56000	28489	26000	-6.084532		6.084532		175.221939		237.574354		-13.060629		13.060629		376.119109		131.232664
7432.625937	0	52378	56000	29622	26000	-6.286284		6.286284		181.031975		193.667859		-13.240439		13.240439		381.297261		172.605067
7432.635880	0	54771	56000	27229	26000	-6.562465		6.562465		188.985424		265.114978		-13.379364		13.379364		385.298020		133.358613
7432.645969	0	51982	56000	30018	26000	-6.736234		6.736234		193.989624		166.806653		-13.571943		13.571943		390.843894		184.862465
7432.655870	0	53775	56000	28225	26000	-6.965010		6.965010		200.577897		219.609104		-13.710493		13.710493		394.833858		132.998824
7432.666038	0	53521	56000	28479	26000	-7.178190		7.178190		206.717028		204.637721		-13.824571		13.824571		398.119064		109.506845
7432.676022	0	53629	56000	28371	26000	-7.388399		7.388399		212.770622		201.786458		-13.964994		13.964994		402.162948		134.796128
7432.685975	0	54863	56000	27137	26000	-7.633688		7.633688		219.834443		235.460699		-14.095690		14.095690		405.926737		125.459656
7432.695924	0	55075	56000	26925	26000	-7.878576		7.878576		226.886708		235.075504		-14.225209		14.225209		409.656622		124.329478
7432.706048	0	55585	56000	26415	26000	-8.133085		8.133085		234.216043		244.311169		-14.397815		14.397815		414.627309		165.689588
7432.716034	0	54585	56000	27415	26000	-8.346040		8.346040		240.348709		204.422176		-14.508529		14.508529		417.815642		106.277764
7432.725956	0	55830	56000	26170	26000	-8.594286		8.594286		247.497674		238.298848		-14.607727		14.607727		420.672347		95.223486
7432.735989	0	55648	56000	26352	26000	-8.828714		8.828714		254.248725		225.035027		-14.709804		14.709804		423.611958		97.987056
7432.746044	0	54862	56000	27138	26000	-9.029341		9.029341		260.026355		192.587674		-14.826428		14.826428		426.970482		111.950785
7432.756007	0	56000	56000	26000	26000	-9.283802		9.283802		267.354313		244.265273		-14.910977		14.910977		429.405324		81.161410
7432.766046	0	55267	54165	26733	27835	-9.483818		9.483818		273.114339		192.000866		-14.888726		14.888726		428.764540		-21.359473
7432.775921	0	55676	56000	26324	26000	-9.691284		9.691284		279.088935		199.153200		-15.003014		15.003014		432.055794		109.708458
7432.785997	0	56000	56000	26000	26000	-9.946069		9.946069		286.426236		244.576707		-15.083750		15.083750		434.380831		77.501237
7432.796069	0	56000	56000	26000	26000	-10.286753		10.286753		296.237227		327.033028		-15.252518		15.252518		439.240976		162.004828
7432.806016	0	55991	56000	26009	26000	-10.479846		10.479846		301.797903		185.355842		-15.293150		15.293150		440.411116		39.004683
7432.816000	0	52129	56000	29871	26000	-10.536550		10.536550		303.430867		54.432154		-15.526490		15.526490		447.130819		223.990083
7432.825916	0	56000	56000	26000	26000	-10.760713		10.760713		309.886285		215.180591		-15.613782		15.613782		449.644634		83.793849
7432.835938	0	56000	56000	26000	26000	-10.988139		10.988139		316.435674		218.312964		-15.699724		15.699724		452.119602		82.498938
7432.845947	0	56000	56000	26000	26000	-11.267986		11.267986		324.494699		268.634185		-15.798742		15.798742		454.971094		95.049739
7432.855996	0	50531	56000	31469	26000	-11.245523		11.245523		323.847818		-21.562725		-15.921267		15.921267		458.499563		117.615610
7432.865984	0	56000	56000	26000	26000	-11.481764		11.481764		330.651066		226.774961		-16.007061		16.007061		460.970253		82.356334
7432.876063	0	56000	56000	26000	26000	-11.716242		11.716242		337.403543		225.082561		-16.073626		16.073626		462.887196		63.898116
7432.886018	0	56000	56000	26000	26000	-12.048568		12.048568		346.973853		319.010317		-16.143883		16.143883		464.910454		67.441911
7432.895930	0	55552	56000	26448	26000	-12.170122		12.170122		350.474341		116.682947		-16.232631		16.232631		467.466214		85.192025
7432.905994	0	56000	56000	26000	26000	-12.381228		12.381228		356.553776		202.647820		-16.279700		16.279700		468.821691		45.182556
7432.916023	0	56000	56000	26000	26000	-12.661834		12.661834		364.634635		269.361958		-16.436471		16.436471		473.336390		150.489956
7432.926080	0	56000	56000	26000	26000	-12.985395		12.985395		373.952535		310.596675		-16.437110		16.437110		473.354781		0.613034
7432.936070	0	56000	56000	26000	26000	-13.212486		13.212486		380.492286		217.991695		-16.468165		16.468165		474.249105		29.810816
7432.945959	0	56000	56000	26000	26000	-13.463998		13.463998		387.735296		241.433680		-16.527222		16.527222		475.949831		56.690872
7432.956056	0	56000	56000	26000	26000	-13.647030		13.647030		393.006264		175.698921		-16.573358		16.573358		477.278459		44.287592
7432.965971	0	56000	56000	26000	26000	-13.784554		13.784554		396.966650		132.012889		-16.626823		16.626823		478.818141		51.322728
7432.975989	0	56000	56000	26000	26000	-14.046633		14.046633		404.513998		251.578242		-16.702481		16.702481		480.996935		72.626472
7432.986037	0	56000	56000	26000	26000	-14.238025		14.238025		410.025671		183.722451		-16.774359		16.774359		483.066858		68.997443
7432.996048	0	56000	56000	26000	26000	-14.447319		14.447319		416.052908		200.907886		-16.788991		16.788991		483.488229		14.045686
7433.006086	0	56000	56000	26000	26000	-14.669978		14.669978		422.465028		213.737339		-16.861802		16.861802		485.585050		69.894046
7433.016103	0	56000	56000	26000	26000	-14.815005		14.815005		426.641509		139.216036		-16.901853		16.901853		486.738423		38.445741
7433.026053	0	56000	56000	26000	26000	-15.025262		15.025262		432.696480		201.832354		-16.965883		16.965883		488.582343		61.464012
7433.036083	0	56000	56000	26000	26000	-15.250743		15.250743		439.189884		216.446817		-17.010601		17.010601		489.870156		42.927116
7433.046040	0	56000	56000	26000	26000	-15.470273		15.470273		445.511869		210.732818		-17.047175		17.047175		490.923411		35.108477
7433.056006	0	56000	56000	26000	26000	-15.554748		15.554748		447.944596		81.090927		-17.157135		17.157135		494.090009		105.553269
7433.065979	0	56000	56000	26000	26000	-15.811403		15.811403		455.335718		246.370733		-17.181611		17.181611		494.794866		23.495257
7433.076147	0	56000	56000	26000	26000	-15.935181		15.935181		458.900280		118.818730		-17.215333		17.215333		495.766000		32.371134
7433.086137	0	56000	56000	26000	26000	-16.047381		16.047381		462.131394		107.703805		-17.340676		17.340676		499.375606		120.320171
7433.096129	0	56000	56000	26000	26000	-16.247092		16.247092		467.882667		191.709101		-17.386593		17.386593		500.697939		44.077784
7433.106186	0	56000	56000	26000	26000	-16.325781		16.325781		470.148745		75.535923		-17.421145		17.421145		501.692972		33.167750
7433.116028	0	56000	56000	26000	26000	-16.490752		16.490752		474.899577		158.361048		-17.532817		17.532817		504.908891		107.197315
7433.126153	0	56000	56000	26000	26000	-16.621153		16.621153		478.654835		125.175267		-17.618201		17.618201		507.367779		81.962943
7433.136040	0	56000	56000	26000	26000	-16.745686		16.745686		482.241131		119.543225		-17.672949		17.672949		508.944391		52.553713
7433.146139	0	56000	56000	26000	26000	-16.785528		16.785528		483.388504		38.245767		-17.784563		17.784563		512.158638		107.141584
7433.156123	0	56000	56000	26000	26000	-17.049889		17.049889		491.001548		253.768116		-17.823425		17.823425		513.277785		37.304908
7433.166158	0	56000	56000	26000	26000	-17.077420		17.077420		491.794378		26.427656		-17.942852		17.942852		516.717052		114.642233
7433.176091	0	56000	56000	26000	26000	-17.190282		17.190282		495.044571		108.339787		-18.033945		18.033945		519.340329		87.442547
7433.186139	0	56000	56000	26000	26000	-17.277819		17.277819		497.565468		84.029883		-18.100869		18.100869		521.267599		64.242333
7433.196153	0	56000	56000	26000	26000	-17.382647		17.382647		500.584298		100.627691		-18.191656		18.191656		523.882073		87.149143
7433.206059	0	56000	56000	26000	26000	-17.441899		17.441899		502.290630		56.877732		-18.287183		18.287183		526.633054		91.699362
7433.216143	0	56000	56000	26000	26000	-17.509455		17.509455		504.236095		64.848810		-18.391758		18.391758		529.644607		100.385100
7433.226081	0	56000	56000	26000	26000	-17.554961		17.554961		505.546577		43.682754		-18.496914		18.496914		532.672879		100.942403
7433.236164	0	56000	56000	26000	26000	-17.669192		17.669192		508.836208		109.654367		-18.564789		18.564789		534.627539		65.155327
7433.246147	0	56000	56000	26000	26000	-17.723501		17.723501		510.400182		52.132457		-18.671850		18.671850		537.710689		102.771670
7433.256091	0	56000	56000	26000	26000	-17.746775		17.746775		511.070421		22.341311		-18.796462		18.796462		541.299248		119.618624
7433.266152	0	56000	56000	26000	26000	-17.870553		17.870553		514.634983		118.818730		-18.892851		18.892851		544.075061		92.527121
7433.276046	0	56000	56000	26000	26000	-17.851526		17.851526		514.087039		-18.264800		-18.993655		18.993655		546.977989		96.764266
7433.286033	0	56000	56000	26000	26000	-17.860885		17.860885		514.356561		8.984059		-19.122527		19.122527		550.689237		123.708248
7433.296046	0	56000	56000	26000	26000	-17.959439		17.959439		517.194727		94.605535		-19.239671		19.239671		554.062758		112.450719
7433.306166	0	56000	56000	26000	26000	-17.925487		17.925487		516.216955		-32.592416		-19.328667		19.328667		556.625649		85.429698
7433.316078	0	56000	56000	26000	26000	-17.890863		17.890863		515.219857		-33.236593		-19.484134		19.484134		561.102779		149.237663
7433.326183	0	56000	56000	26000	26000	-17.926327		17.926327		516.241148		34.043044		-19.600508		19.600508		564.454123		111.711472
7433.336057	0	56000	56000	26000	26000	-17.975219		17.975219		517.649142		46.933144		-19.693389		19.693389		567.128885		89.158714
7433.346105	0	56000	56000	26000	26000	-17.981062		17.981062		517.817415		5.609095		-19.833404		19.833404		571.161041		134.405196
7433.356159	0	56000	56000	26000	26000	-18.025697		18.025697		519.102819		42.846799		-19.931704		19.931704		573.991880		94.361305
7433.366089	0	56000	56000	26000	26000	-17.997595		17.997595		518.293516		-26.976764		-20.047626		20.047626		577.330193		111.277103
7433.376173	0	55742	56000	26258	26000	-17.911007		17.911007		515.799960		-83.118528		-20.211554		20.211554		582.050979		157.359540
7433.386158	0	56000	56000	26000	26000	-17.945105		17.945105		516.781913		32.731742		-20.341179		20.341179		585.783912		124.431103
7433.396143	0	56000	56000	26000	26000	-17.884639		17.884639		515.040618		-58.043152		-20.478712		20.478712		589.744569		132.021904
7433.406137	0	56000	56000	26000	26000	-17.838622		17.838622		513.715433		-44.172853		-20.644515		20.644515		594.519348		159.159303
7433.416159	0	56000	56000	26000	26000	-17.868239		17.868239		514.568353		28.430670		-20.745305		20.745305		597.421883		96.751153
7433.426174	0	56000	56000	26000	26000	-17.887535		17.887535		515.124017		18.522143		-20.941947		20.941947		603.084791		188.763589
7433.436129	0	56000	56000	26000	26000	-17.832666		17.832666		513.543914		-52.670091		-21.079933		21.079933		607.058479		132.456273
7433.446149	0	55509	56000	26491	26000	-17.736408		17.736408		510.771887		-92.400908		-21.241403		21.241403		611.708504		155.000836
7433.456170	0	56000	56000	26000	26000	-17.771172		17.771172		511.773017		33.371001		-21.432133		21.432133		617.201123		183.087289
7433.466276	0	53916	56000	28084	26000	-17.621137		17.621137		507.452309		-144.023597		-21.614024		21.614024		622.439218		174.603164
7433.476169	0	56000	56000	26000	26000	-17.680701		17.680701		509.167640		57.177693		-21.757527		21.757527		626.571786		137.752295
7433.486198	0	54795	56000	27205	26000	-17.561069		17.561069		505.722472		-114.838928		-21.947595		21.947595		632.045375		182.452947
7433.496268	0	56000	56000	26000	26000	-17.539301		17.539301		505.095604		-20.895600		-22.148811		22.148811		637.839970		193.153173
7433.506190	0	56000	56000	26000	26000	-17.506448		17.506448		504.149500		-31.536818		-22.351476		22.351476		643.676314		194.544792
7433.516275	0	55607	56000	26393	26000	-17.416474		17.416474		501.558432		-86.368918		-22.497718		22.497718		647.887757		140.381455
7433.526184	0	56000	56000	26000	26000	-17.463972		17.463972		502.926300		45.595616		-22.679378		22.679378		653.119214		174.381882
7433.536271	0	54614	56000	27386	26000	-17.339917		17.339917		499.353772		-119.084269		-22.876670		22.876670		658.800808		189.386457
7433.546287	0	56000	56000	26000	26000	-17.426220		17.426220		501.839116		82.844794		-23.050995		23.050995		663.821013		167.340189
7433.556212	0	56000	56000	26000	26000	-17.353836		17.353836		499.754588		-69.484264		-23.218545		23.218545		668.646097		160.836130
7433.566267	0	56000	56000	26000	26000	-17.313216		17.313216		498.584841		-38.991570		-23.444052		23.444052		675.140239		216.471404
7433.576190	0	54125	56000	27875	26000	-17.173382		17.173382		494.557898		-134.231448		-23.687823		23.687823		682.160345		234.003514
7433.586269	0	56000	56000	26000	26000	-17.163487		17.163487		494.272935		-9.498745		-23.887820		23.887820		687.919830		191.982836
7433.596161	0	55987	56000	26013	26000	-17.088998		17.088998		492.127825		-71.503669		-24.121368		24.121368		694.645531		224.190056
7433.606238	0	56000	56000	26000	26000	-17.072693		17.072693		491.658264		-15.652031		-24.332359		24.332359		700.721647		202.537179
7433.616183	0	54421	56000	27579	26000	-16.946247		16.946247		488.016893		-121.379048		-24.563539		24.563539		707.379144		221.916586
7433.626191	0	54299	56000	27701	26000	-16.818472		16.818472		484.337215		-122.655928		-24.812421		24.812421		714.546427		238.909423
7433.636259	0	56000	56000	26000	26000	-16.893728		16.893728		486.504453		72.241277		-24.965858		24.965858		718.965089		147.288740
7433.646214	0	56000	56000	26000	26000	-16.838281		16.838281		484.907681		-53.225756		-25.199841		25.199841		725.703330		224.608034
7433.656218	0	56000	56000	26000	26000	-16.781722		16.781722		483.278896		-54.292828		-25.389094		25.389094		731.153414		181.669444
7433.666270	0	55967	56000	26033	26000	-16.711403		16.711403		481.253868		-67.500919		-25.604036		25.604036		737.343317		206.330121
7433.676175	0	56000	56000	26000	26000	-16.659832		16.659832		479.768720		-49.504936		-25.839767		25.839767		744.131863		226.284862
7433.686264	0	56000	56000	26000	26000	-16.682879		16.682879		480.432419		22.123307		-26.024189		26.024189		749.442834		177.032351
7433.696180	0	54916	56000	27084	26000	-16.577392		16.577392		477.394608		-101.260394		-26.253678		26.253678		756.051649		220.293850
7433.706331	0	56000	56000	26000	26000	-16.590591		16.590591		477.774721		12.670457		-26.532001		26.532001		764.066787		267.171264
7433.716270	0	55959	56000	26041	26000	-16.521193		16.521193		475.776199		-66.617429		-26.765522		26.765522		770.791702		224.163830
7433.726281	0	56000	56000	26000	26000	-16.548695		16.548695		476.568192		26.399791		-26.982992		26.982992		777.054383		208.756030
7433.736183	0	54691	56000	27309	26000	-16.436000		16.436000		473.322818		-108.179152		-27.231172		27.231172		784.201455		238.235742
7433.746386	0	56000	56000	26000	26000	-16.407708		16.407708		472.508056		-27.158707		-27.448628		27.448628		790.463743		208.742917
7433.756217	0	56000	56000	26000	26000	-16.417593		16.417593		472.792724		9.488910		-27.697939		27.697939		797.643368		239.320844
7433.766275	0	45656	56000	36344	26000	-16.001538		16.001538		460.811225		-399.383307		-28.150686		28.150686		810.681564		434.606522
7433.776268	0	56000	56000	26000	26000	-16.010144		16.010144		461.059061		8.261204		-28.396459		28.396459		817.759301		235.924572
7433.786309	0	56000	56000	26000	26000	-16.000265		16.000265		460.774541		-9.483993		-28.671276		28.671276		825.673485		263.806134
7433.796338	0	56000	56000	26000	26000	-16.023045		16.023045		461.430569		21.867603		-28.839743		28.839743		830.524975		161.716342
7433.806195	0	56000	56000	26000	26000	-16.017337		16.017337		461.266181		-5.479604		-29.105103		29.105103		838.166785		254.727006
7433.816209	0	53527	56000	28473	26000	-15.874060		15.874060		457.140103		-137.535930		-29.483621		29.483621		849.067345		363.352001
7433.826244	0	56000	56000	26000	26000	-15.818148		15.818148		455.529955		-53.671598		-29.761907		29.761907		857.081401		267.135203
7433.836279	0	56000	56000	26000	26000	-15.777525		15.777525		454.360110		-38.994849		-30.049274		30.049274		865.356964		275.852084
7433.846187	0	56000	56000	26000	26000	-15.735569		15.735569		453.151859		-40.275007		-30.303012		30.303012		872.664097		243.571103
7433.856281	0	56000	56000	26000	26000	-15.709075		15.709075		452.388878		-25.432706		-30.600337		30.600337		881.226441		285.411477
7433.866258	0	55686	56000	26314	26000	-15.643416		15.643416		450.498046		-63.027740		-30.906603		30.906603		890.046260		293.993950
7433.876376	0	56000	56000	26000	26000	-15.697595		15.697595		452.058282		52.007884		-31.179814		31.179814		897.914171		262.263715
7433.886433	0	56000	56000	26000	26000	-15.929505		15.929505		458.736826		222.618133		-31.195837		31.195837		898.375618		15.381575
7433.896384	0	48639	56000	33361	26000	-15.617333		15.617333		449.746916		-299.663693		-31.674401		31.674401		912.157273		459.388494
7433.906428	0	54317	56000	27683	26000	-15.504876		15.504876		446.508376		-107.951313		-31.967061		31.967061		920.585275		280.933380
7433.916372	0	55678	56000	26322	26000	-15.440761		15.440761		444.661997		-61.545968		-32.304107		32.304107		930.291501		323.540866
7433.926266	0	56000	56000	26000	26000	-15.564336		15.564336		448.220707		118.623674		-32.564436		32.564436		937.788445		249.898136
7433.936380	0	56000	56000	26000	26000	-15.705291		15.705291		452.279909		135.306716		-32.641071		32.641071		939.995366		73.564053
7433.946283	0	52410	56000	29590	26000	-15.522658		15.522658		447.020473		-175.314546		-33.132158		33.132158		954.137662		471.409857
7433.956403	0	56000	56000	26000	26000	-15.671476		15.671476		451.306120		142.854899		-33.186544		33.186544		955.703849		52.206218
7433.966395	0	50564	56000	31436	26000	-15.425957		15.425957		444.235660		-235.681981		-33.727536		33.727536		971.283299		519.315004
7433.976367	0	56000	56000	26000	26000	-15.659406		15.659406		450.958510		224.094987		-33.817107		33.817107		973.862761		85.982084
7433.986282	0	56000	56000	26000	26000	-15.678458		15.678458		451.507191		18.289387		-34.066511		34.066511		981.045091		239.410996
7433.996371	0	56000	56000	26000	26000	-15.660044		15.660044		450.976901		-17.676353		-34.458219		34.458219		992.325470		376.012623
7434.006306	0	54657	56000	27343	26000	-15.549535		15.549535		447.794469		-106.081069		-34.787277		34.787277		1001.801661		315.873027
7434.016384	0	56000	56000	26000	26000	-15.653269		15.653269		450.781779		99.577010		-34.954501		34.954501		1006.617352		160.523057
7434.026332	0	55183	56000	26817	26000	-15.559053		15.559053		448.068564		-90.440512		-35.388146		35.388146		1019.105440		416.269600
7434.036378	0	56000	56000	26000	26000	-15.578352		15.578352		448.624326		18.525422		-35.528390		35.528390		1023.144186		134.624839
7434.046352	0	56000	56000	26000	26000	-15.594019		15.594019		449.075496		15.038997		-35.945920		35.945920		1035.168171		400.799513
7434.056378	0	56000	56000	26000	26000	-15.611806		15.611806		449.587740		17.074794		-36.226630		36.226630		1043.252054		269.462764
7434.066310	0	56000	56000	26000	26000	-15.591708		15.591708		449.008964		-19.292533		-36.477278		36.477278		1050.470182		240.604281
7434.076372	0	55620	56000	26380	26000	-15.509872		15.509872		446.652259		-78.556836		-36.752295		36.752295		1058.390120		263.997912
7434.086367	0	56000	56000	26000	26000	-15.574541		15.574541		448.514570		62.077045		-37.020926		37.020926		1066.126147		257.867575
7434.096379	0	56000	56000	26000	26000	-15.526256		15.526256		447.124082		-46.349615		-37.338366		37.338366		1075.267759		304.720402
7434.106402	0	54890	56000	27110	26000	-15.419261		15.419261		444.042850		-102.707744		-37.590250		37.590250		1082.521489		241.791010
7434.116360	0	56000	56000	26000	26000	-15.409930		15.409930		443.774115		-8.957833		-37.883351		37.883351		1090.962178		281.356275
7434.126370	0	56000	56000	26000	26000	-15.424422		15.424422		444.191453		13.911277		-38.131170		38.131170		1098.098874		237.889886
7434.136366	0	56000	56000	26000	26000	-15.419495		15.419495		444.049586		-4.728884		-38.338685		38.338685		1104.074872		199.199915
7434.146394	0	53022	56000	28978	26000	-15.249360		15.249360		439.150053		-163.317770		-38.653403		38.653403		1113.138101		302.107632
7434.156470	0	55857	56000	26143	26000	-15.178960		15.178960		437.122665		-67.579597		-38.916324		38.916324		1120.709690		252.386332
7434.166366	0	54751	56000	27249	26000	-15.072518		15.072518		434.057365		-102.176666		-39.190755		39.190755		1128.612712		263.434052
7434.176320	0	56000	56000	26000	26000	-15.261959		15.261959		439.512858		181.849748		-39.357650		39.357650		1133.418962		160.208344
7434.186460	0	54454	56000	27546	26000	-15.141491		15.141491		436.043644		-115.640461		-39.596044		39.596044		1140.284219		228.841901
7434.196399	0	56000	56000	26000	26000	-15.136737		15.136737		435.906744		-4.563332		-39.856503		39.856503		1147.784901		250.022709
7434.206426	0	56000	56000	26000	26000	-15.172200		15.172200		436.927986		34.041405		-40.100058		40.100058		1154.798761		233.795345
7434.216464	0	56000	56000	26000	26000	-15.120622		15.120622		435.442641		-49.511492		-40.352119		40.352119		1162.057605		241.961479
7434.226477	0	56000	56000	26000	26000	-15.073976		15.073976		434.099360		-44.776052		-40.576542		40.576542		1168.520522		215.430558
7434.236422	0	56000	56000	26000	26000	-15.056351		15.056351		433.591788		-16.919076		-40.807990		40.807990		1175.185740		222.173929
7434.246528	0	56000	56000	26000	26000	-15.135506		15.135506		435.871290		75.983405		-40.990455		40.990455		1180.440357		175.153911
7434.256510	0	56000	56000	26000	26000	-15.346079		15.346079		441.935357		202.135593		-41.168975		41.168975		1185.581383		171.367526
7434.266493	0	56000	56000	26000	26000	-15.281951		15.281951		440.088585		-61.559081		-41.326251		41.326251		1190.110588		150.973499
7434.276472	0	56000	56000	26000	26000	-15.276852		15.276852		439.941752		-4.894435		-41.575928		41.575928		1197.300786		239.673257
7434.286414	0	56000	56000	26000	26000	-15.354077		15.354077		442.165688		74.131191		-41.748165		41.748165		1202.260852		165.335536
7434.296482	0	56000	56000	26000	26000	-15.321096		15.321096		441.215895		-31.659752		-41.952074		41.952074		1208.132994		195.738077
7434.306391	0	56000	56000	26000	26000	-15.316721		15.316721		441.089912		-4.199445		-42.145436		42.145436		1213.701439		185.614824
7434.316458	0	56000	56000	26000	26000	-15.285712		15.285712		440.196915		-29.766560		-42.308285		42.308285		1218.391147		156.323612
7434.326490	0	56000	56000	26000	26000	-15.473382		15.473382		445.601414		180.149972		-42.438875		42.438875		1222.151864		125.357211
7434.336482	0	56000	56000	26000	26000	-15.446428		15.446428		444.825205		-25.873631		-42.631285		42.631285		1227.692869		184.700191
7434.346401	0	56000	56000	26000	26000	-15.630628		15.630628		450.129783		176.819265		-42.762592		42.762592		1231.474239		126.045644
7434.356491	0	56000	56000	26000	26000	-15.754099		15.754099		453.685494		118.523687		-42.925396		42.925396		1236.162668		156.280994
7434.366483	0	56000	56000	26000	26000	-15.795748		15.795748		454.884893		39.979964		-43.066535		43.066535		1240.227181		135.483742
7434.376504	0	56000	56000	26000	26000	-15.718840		15.718840		452.670103		-73.826313		-43.251094		43.251094		1245.542085		177.163482
7434.386479	0	56000	56000	26000	26000	-15.847463		15.847463		456.374171		123.468935		-43.365616		43.365616		1248.840076		109.933019
7434.396397	0	55289	56000	26711	26000	-15.720975		15.720975		452.731571		-121.420026		-43.578284		43.578284		1254.964480		204.146802
7434.406390	0	56000	56000	26000	26000	-15.783401		15.783401		454.529317		59.924871		-43.709294		43.709294		1258.737293		125.760436
7434.416501	0	56000	56000	26000	26000	-15.820721		15.820721		455.604060		35.824776		-43.901242		43.901242		1264.265022		184.257627
